City_id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
158,New Norfolk,AU,12/4/2021 4:12,-42.7826,147.0587,60.66,37,91,4,overcast clouds
159,Hofn,IS,12/4/2021 4:12,64.2539,-15.2082,31.06,52,2,9.01,clear sky
160,Saskylakh,RU,12/4/2021 4:12,71.9167,114.0833,-16.51,97,100,13.53,overcast clouds
161,Los Llanos De Aridane,ES,12/4/2021 4:12,28.6585,-17.9182,62.35,66,75,11.99,broken clouds
162,Mar Del Plata,AR,12/4/2021 4:08,-38.0023,-57.5575,59.09,83,100,3,overcast clouds
163,Yandyki,RU,12/4/2021 4:12,45.7691,47.1258,44.85,91,45,11.41,scattered clouds
164,Fortuna,US,12/4/2021 4:12,40.5982,-124.1573,50.94,95,90,1.01,overcast clouds
165,Caiaponia,BR,12/4/2021 4:12,-16.9567,-51.8103,71.91,82,91,1.74,overcast clouds
166,Jodhpur,IN,12/4/2021 4:09,26.2867,73.03,69.93,39,0,8.37,clear sky
167,Port Alfred,ZA,12/4/2021 4:12,-33.5906,26.891,66.15,78,100,4.56,overcast clouds
168,Aguacatan,GT,12/4/2021 4:12,15.3431,-91.3117,56.01,96,38,1.77,scattered clouds
169,Pouembout,NC,12/4/2021 4:12,-21.1333,164.9,81.88,71,80,2.06,broken clouds
170,Cidreira,BR,12/4/2021 4:06,-30.1811,-50.2056,68.45,81,49,19.28,scattered clouds
171,Carutapera,BR,12/4/2021 4:12,-1.195,-46.02,76.28,92,99,4.65,overcast clouds
172,Geraldton,AU,12/4/2021 4:12,-28.7667,114.6,99.01,15,0,18.41,clear sky
173,Amapa,BR,12/4/2021 4:12,1,-52,70.9,99,67,2.37,broken clouds
174,Bilibino,RU,12/4/2021 4:12,68.0546,166.4372,-21.69,98,100,7.4,overcast clouds
175,Tessalit,ML,12/4/2021 4:12,20.1986,1.0114,63.54,22,33,10.63,scattered clouds
176,Kodiak,US,12/4/2021 4:09,57.79,-152.4072,9.91,85,1,5.75,clear sky
177,Antofagasta,CL,12/4/2021 4:12,-23.65,-70.4,61.88,77,23,5.19,few clouds
178,Adrar,MR,12/4/2021 4:13,20.5022,-10.0711,63.52,21,100,10.16,overcast clouds
179,Verkhnyaya Inta,RU,12/4/2021 4:13,65.9811,60.3094,-24.99,99,22,1.88,few clouds
180,Kaitangata,NZ,12/4/2021 4:13,-46.2817,169.8464,61.3,94,100,5.61,overcast clouds
181,Necochea,AR,12/4/2021 4:13,-38.5473,-58.7368,49.03,85,57,7.74,broken clouds
182,Codrington,AU,12/4/2021 4:09,-38.2667,141.9667,62.98,59,61,13.82,broken clouds
183,Puerto Ayora,EC,12/4/2021 4:13,-0.7393,-90.3518,67.53,92,52,6.29,broken clouds
